total_accuracy,f1_gasp,recall_gasp,clf_label,total_samples,positives,negatives,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info
0.6381944444444444,0.6181413184983231,0.6112847222222222,gasp,104,52,52,26,0.2,5,5,5,20,Id3Estimator,None,experiment_5_date_2019-09-20
0.7046466503267974,0.6847446434714237,0.6519097222222222,gasp,104,52,52,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_5_date_2019-09-20
0.702859477124183,0.7097563295192939,0.7411458333333332,gasp,104,52,52,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.5109630310457516,0.21940953973562666,0.32499999999999996,gasp,104,52,52,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.7602685866013073,0.7481084336415219,0.7487847222222223,gasp,104,52,52,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_5_date_2019-09-20
0.616891339869281,0.6077319106547048,0.6124999999999999,gasp,104,52,52,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_5_date_2019-09-20
0.6545751633986928,0.5916853511125958,0.5376736111111111,gasp,104,52,52,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_5_date_2019-09-20
0.6790390114379085,0.687797959909028,0.7199652777777777,gasp,104,52,52,26,0.2,5,5,5,20,GaussianNB,None,experiment_5_date_2019-09-20
0.7059027777777778,0.7060212586765623,0.723611111111111,gasp,104,52,52,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_5_date_2019-09-20
0.7614225898692809,0.7542812465742033,0.7486111111111111,gasp,104,52,52,26,0.2,5,5,5,20,MLPClassifier,None,experiment_5_date_2019-09-20
0.8773029003267974,0.8833504647871908,0.9265625000000002,gasp,104,52,52,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_5_date_2019-09-20
0.6690206290849673,0.6481114122590517,0.6397569444444444,gasp,104,52,52,26,0.2,5,5,5,20,Id3Estimator,None,experiment_5_date_2019-09-20
0.7036049836601308,0.6678361192041532,0.6244791666666666,gasp,104,52,52,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_5_date_2019-09-20
0.741314338235294,0.7266561670828311,0.7203124999999999,gasp,104,52,52,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.5029411764705882,0.13178656126482213,0.1984375,gasp,104,52,52,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.754937704248366,0.7353974514907178,0.7131944444444444,gasp,104,52,52,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_5_date_2019-09-20
0.6319342320261438,0.6089992940496036,0.5996527777777777,gasp,104,52,52,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_5_date_2019-09-20
0.6541819852941176,0.5943789861669119,0.5383680555555556,gasp,104,52,52,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_5_date_2019-09-20
0.7098090277777778,0.7227110091855093,0.7614583333333333,gasp,104,52,52,26,0.2,5,5,5,20,GaussianNB,None,experiment_5_date_2019-09-20
0.6930198120915032,0.6843448423566458,0.6904513888888888,gasp,104,52,52,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_5_date_2019-09-20
0.8102124183006537,0.8040183578031876,0.7930555555555555,gasp,104,52,52,26,0.2,5,5,5,20,MLPClassifier,None,experiment_5_date_2019-09-20
0.5238095238095238,0.6875000000000001,1.0,gasp,104,52,52,21,0.2,5,5,5,15,Sequential,model_layers=5
0.9174938725490195,0.9243448011182145,0.9803819444444445,gasp,104,52,52,21,0.2,5,5,5,15,Sequential,model_layers=5,experiment_5_date_2019-09-20
