total_accuracy,f1_gasp,recall_gasp,clf_label,total_samples,positives,negatives,nearMiss_ratio,nearMiss_samples,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info,userInput
0.7073682598039215,0.7256176945259762,0.7861111111111111,gasp,104,52,52,10,5,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6736162173202614,0.65631887694349,0.6543402777777778,gasp,104,52,52,10,5,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7097630718954249,0.6998875273333478,0.700173611111111,gasp,104,52,52,10,5,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8933057598039216,0.8984477892034006,0.9451388888888889,gasp,104,52,52,1,32,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.639093137254902,0.623393686982242,0.6291666666666667,gasp,104,52,52,1,32,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.6669934640522877,0.6200040853968872,0.5711805555555556,gasp,104,52,52,1,32,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7136284722222223,0.7066038241299465,0.7152777777777778,gasp,104,52,52,1,32,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5,0.13075757575757574,0.2,gasp,104,52,52,1,32,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.8214154411764706,0.8047162530666789,0.7753472222222223,gasp,104,52,52,1,32,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6278901143790849,0.6187889593636497,0.6291666666666667,gasp,104,52,52,1,32,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6701439950980392,0.6162679119770837,0.5717013888888889,gasp,104,52,52,1,32,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.692172181372549,0.692170412254584,0.711111111111111,gasp,104,52,52,1,32,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6911611519607843,0.6797559530038245,0.6817708333333334,gasp,104,52,52,1,32,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7839154411764706,0.7787028834813279,0.7767361111111111,gasp,104,52,52,1,32,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.851858660130719,0.8646468834742829,0.9432291666666668,gasp,104,52,52,2,26,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6373978758169935,0.6203419085859101,0.6166666666666667,gasp,104,52,52,2,26,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7426828022875818,0.7219873471256985,0.7015625,gasp,104,52,52,2,26,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7250816993464052,0.7215463747321164,0.7381944444444445,gasp,104,52,52,2,26,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5066176470588235,0.13301637492941842,0.19687500000000002,gasp,104,52,52,2,26,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7996170343137254,0.7894901492985859,0.7788194444444444,gasp,104,52,52,2,26,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6534109477124183,0.6346732505110989,0.6300347222222222,gasp,104,52,52,2,26,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6686376633986928,0.6140595891466635,0.559375,gasp,104,52,52,2,26,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.710232843137255,0.7172097073248389,0.7427083333333333,gasp,104,52,52,2,26,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.697109885620915,0.6843041903076059,0.6802083333333333,gasp,104,52,52,2,26,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7756433823529412,0.7643550709911004,0.7536458333333333,gasp,104,52,52,2,26,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8650735294117646,0.8739947867105374,0.9137152777777778,gasp,104,52,52,4,13,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6459660947712418,0.6479903212972098,0.6612847222222222,gasp,104,52,52,4,13,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7486060049019607,0.7557897780324252,0.7802083333333334,gasp,104,52,52,4,13,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7271446078431372,0.7336202516523724,0.7496527777777777,gasp,104,52,52,4,13,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5230851715686274,0.6798826644370122,1.0,gasp,104,52,52,4,13,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.756219362745098,0.7559693593729971,0.7678819444444445,gasp,104,52,52,4,13,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6516697303921569,0.6454754083420879,0.6397569444444444,gasp,104,52,52,4,13,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6459252450980393,0.6031046056626552,0.5630208333333333,gasp,104,52,52,4,13,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.6858915441176472,0.711485400111435,0.7710069444444444,gasp,104,52,52,4,13,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.655764910130719,0.6579093386833325,0.6668402777777778,gasp,104,52,52,4,13,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7397058823529411,0.7382195686225501,0.7376736111111111,gasp,104,52,52,4,13,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8633374183006536,0.8754211955914744,0.9291666666666667,gasp,104,52,52,6,8,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6048815359477124,0.5966187152845435,0.5904513888888889,gasp,104,52,52,6,8,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7256229575163398,0.7234489660955623,0.732986111111111,gasp,104,52,52,6,8,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.6944597630718954,0.7125798299082052,0.7664930555555556,gasp,104,52,52,6,8,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5541870915032681,0.6949381325196542,1.0,gasp,104,52,52,6,8,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7536611519607843,0.7498307561891153,0.7460069444444444,gasp,104,52,52,6,8,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.7191482843137255,0.7188784201264853,0.7243055555555555,gasp,104,52,52,6,8,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6453022875816993,0.6104825510746563,0.5736111111111111,gasp,104,52,52,6,8,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7423560049019609,0.7628021904015055,0.8213541666666666,gasp,104,52,52,6,8,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.669265727124183,0.6734871438994219,0.6878472222222223,gasp,104,52,52,6,8,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7910794526143791,0.7948902251214558,0.8067708333333333,gasp,104,52,52,6,8,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8019812091503269,0.8168728528093854,0.8913194444444444,gasp,104,52,52,8,6,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6285334967320262,0.6267024201718474,0.6409722222222222,gasp,104,52,52,8,6,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7361008986928105,0.718382401804422,0.7081597222222222,gasp,104,52,52,8,6,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7196742238562092,0.7174567694750846,0.7383680555555556,gasp,104,52,52,8,6,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5073529411764706,0.13420685111989458,0.2,gasp,104,52,52,8,6,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7872140522875817,0.7759341997441842,0.7729166666666667,gasp,104,52,52,8,6,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6744485294117648,0.6635415130964666,0.6730902777777777,gasp,104,52,52,8,6,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6630770016339869,0.6146828829065671,0.570138888888889,gasp,104,52,52,8,6,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.6736519607843137,0.6941667311017157,0.7645833333333332,gasp,104,52,52,8,6,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6891493055555555,0.6803135487878136,0.6880208333333333,gasp,104,52,52,8,6,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7470077614379085,0.734267799516445,0.7274305555555555,gasp,104,52,52,8,6,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
