total_accuracy,f1_whisper,recall_whisper,clf_label,total_samples,positives,negatives,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info
0.5651041666666667,0.7042257742257743,1.0,whisper,54,27,27,31,0.2,5,5,5,25,SVC,None,experiment_2_date_2019-09-20
0.7660416666666667,0.7826479770229771,0.83375,whisper,54,27,27,31,0.2,5,5,5,25,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.7592013888888889,0.7485854423354423,0.76875,whisper,54,27,27,31,0.2,5,5,5,25,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.7033680555555556,0.6906026612276612,0.680625,whisper,54,27,27,31,0.2,5,5,5,25,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.6684027777777778,0.6636172161172161,0.68125,whisper,54,27,27,31,0.2,5,5,5,25,GaussianNB,None,experiment_2_date_2019-09-20
0.7248958333333334,0.7354092435342436,0.7725,whisper,54,27,27,31,0.2,5,5,5,25,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7761458333333333,0.7855466061716061,0.8199999999999998,whisper,54,27,27,31,0.2,5,5,5,25,MLPClassifier,None,experiment_2_date_2019-09-20
0.9247222222222222,0.9305677655677655,0.9550000000000001,whisper,54,27,27,36,0.2,5,5,5,30,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6738194444444444,0.6865833472083472,0.7125,whisper,54,27,27,36,0.2,5,5,5,30,Id3Estimator,None,experiment_2_date_2019-09-20
0.7705555555555555,0.8120677239427239,0.9349999999999999,whisper,54,27,27,36,0.2,5,5,5,30,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7381597222222223,0.7609541847041847,0.8131249999999999,whisper,54,27,27,36,0.2,5,5,5,30,SVC,None,experiment_2_date_2019-09-20
0.5884027777777778,0.7158291708291707,1.0,whisper,54,27,27,36,0.2,5,5,5,30,SVC,None,experiment_2_date_2019-09-20
0.7334375000000001,0.7690444971694971,0.855,whisper,54,27,27,36,0.2,5,5,5,30,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6863194444444445,0.678547632922633,0.690625,whisper,54,27,27,36,0.2,5,5,5,30,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6570833333333334,0.6317821067821068,0.61375,whisper,54,27,27,36,0.2,5,5,5,30,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.7455555555555555,0.7534988622488623,0.781875,whisper,54,27,27,36,0.2,5,5,5,30,GaussianNB,None,experiment_2_date_2019-09-20
0.7268402777777778,0.7277996309246308,0.73875,whisper,54,27,27,36,0.2,5,5,5,30,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.8226041666666667,0.8248792180042179,0.846875,whisper,54,27,27,36,0.2,5,5,5,30,MLPClassifier,None,experiment_2_date_2019-09-20
0.8526041666666667,0.8475974025974025,0.8368749999999998,whisper,54,27,27,41,0.2,5,5,5,35,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6925000000000001,0.6983762071262072,0.725625,whisper,54,27,27,41,0.2,5,5,5,35,Id3Estimator,None,experiment_2_date_2019-09-20
0.748125,0.793780525030525,0.930625,whisper,54,27,27,41,0.2,5,5,5,35,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.73875,0.7483680902430903,0.7937500000000001,whisper,54,27,27,41,0.2,5,5,5,35,SVC,None,experiment_2_date_2019-09-20
0.5524305555555555,0.6972702297702297,1.0,whisper,54,27,27,41,0.2,5,5,5,35,SVC,None,experiment_2_date_2019-09-20
0.7186458333333334,0.7681564962814962,0.8968750000000001,whisper,54,27,27,41,0.2,5,5,5,35,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6924305555555557,0.6861792374292375,0.6968750000000001,whisper,54,27,27,41,0.2,5,5,5,35,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6930555555555555,0.6788079975579975,0.6725000000000001,whisper,54,27,27,41,0.2,5,5,5,35,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.7465277777777777,0.7506584387834387,0.7687499999999999,whisper,54,27,27,41,0.2,5,5,5,35,GaussianNB,None,experiment_2_date_2019-09-20
0.7145833333333333,0.7234478715728716,0.7581249999999999,whisper,54,27,27,41,0.2,5,5,5,35,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.8000694444444445,0.8109231046731047,0.839375,whisper,54,27,27,41,0.2,5,5,5,35,MLPClassifier,None,experiment_2_date_2019-09-20
0.8503819444444446,0.8365791847041848,0.8125,whisper,54,27,27,46,0.2,5,5,5,40,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.7325347222222222,0.7352539127539127,0.754375,whisper,54,27,27,46,0.2,5,5,5,40,Id3Estimator,None,experiment_2_date_2019-09-20
0.7346180555555556,0.77877442002442,0.8993749999999999,whisper,54,27,27,46,0.2,5,5,5,40,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7546180555555555,0.7709916472416473,0.82375,whisper,54,27,27,46,0.2,5,5,5,40,SVC,None,experiment_2_date_2019-09-20
0.5567013888888889,0.6995054945054944,1.0,whisper,54,27,27,46,0.2,5,5,5,40,SVC,None,experiment_2_date_2019-09-20
0.7392708333333333,0.7810895354645355,0.8968750000000001,whisper,54,27,27,46,0.2,5,5,5,40,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6748958333333334,0.6797483766233766,0.700625,whisper,54,27,27,46,0.2,5,5,5,40,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.7004513888888888,0.6740746753246754,0.6487499999999999,whisper,54,27,27,46,0.2,5,5,5,40,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.7825347222222223,0.7905645743145744,0.8237500000000001,whisper,54,27,27,46,0.2,5,5,5,40,GaussianNB,None,experiment_2_date_2019-09-20
0.701736111111111,0.7030663780663781,0.7175,whisper,54,27,27,46,0.2,5,5,5,40,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7711458333333334,0.7778391747141747,0.8074999999999999,whisper,54,27,27,46,0.2,5,5,5,40,MLPClassifier,None,experiment_2_date_2019-09-20
0.925138888888889,0.9325270562770562,0.98,whisper,54,27,27,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_5_date_2019-09-20
0.6187152777777778,0.6161895743145742,0.6325000000000001,whisper,54,27,27,26,0.2,5,5,5,20,Id3Estimator,None,experiment_5_date_2019-09-20
0.6793055555555556,0.7505923937173937,0.9181249999999999,whisper,54,27,27,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_5_date_2019-09-20
0.6916319444444444,0.7244574175824177,0.8118749999999999,whisper,54,27,27,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.51875,0.6294191919191919,0.9125000000000001,whisper,54,27,27,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.7354166666666667,0.7662123987123988,0.850625,whisper,54,27,27,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_5_date_2019-09-20
0.6240972222222222,0.6426353507603508,0.6799999999999999,whisper,54,27,27,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_5_date_2019-09-20
0.6440277777777778,0.6297585053835053,0.619375,whisper,54,27,27,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_5_date_2019-09-20
0.7156597222222223,0.7358725996225995,0.798125,whisper,54,27,27,26,0.2,5,5,5,20,GaussianNB,None,experiment_5_date_2019-09-20
0.6215277777777778,0.6313615551115551,0.665,whisper,54,27,27,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_5_date_2019-09-20
0.7275694444444445,0.7597188922188922,0.8412499999999998,whisper,54,27,27,26,0.2,5,5,5,20,MLPClassifier,None,experiment_5_date_2019-09-20
0.45454545454545453,0.625,1.0,whisper,54,27,27,21,0.2,5,5,5,15,Sequential,model_layers=5
0.8751041666666666,0.8817911255411256,0.908125,whisper,54,27,27,21,0.2,5,5,5,15,Sequential,model_layers=5,experiment_5_date_2019-09-20
