total_accuracy,f1_cry,recall_cry,clf_label,total_samples,positives,negatives,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info,userInput
0.6730113636363637,0.7546413795944499,1.0,cry,276,138,138,41,0.2,5,5,5,35,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8352272727272727,0.8366366915563762,0.8431818181818181,cry,276,138,138,41,0.2,5,5,5,35,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.765909090909091,0.7625200052633847,0.7602272727272728,cry,276,138,138,41,0.2,5,5,5,35,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.815625,0.8105344144864046,0.7954545454545454,cry,276,138,138,41,0.2,5,5,5,35,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7769886363636362,0.7701561347062269,0.7522727272727273,cry,276,138,138,41,0.2,5,5,5,35,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7951704545454545,0.7955960777802324,0.8011363636363636,cry,276,138,138,41,0.2,5,5,5,35,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8468749999999999,0.8484233408806001,0.8568181818181818,cry,276,138,138,41,0.2,5,5,5,35,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8968750000000001,0.9041218857734665,0.9579545454545455,cry,276,138,138,46,0.2,5,5,5,40,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7877840909090909,0.7865535578841603,0.7852272727272728,cry,276,138,138,46,0.2,5,5,5,40,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8508522727272726,0.8437878698113963,0.8130681818181819,cry,276,138,138,46,0.2,5,5,5,40,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8045454545454545,0.8057491380009429,0.8130681818181819,cry,276,138,138,46,0.2,5,5,5,40,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.6400568181818183,0.7363039241109507,1.0,cry,276,138,138,46,0.2,5,5,5,40,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8491477272727274,0.8488167971690996,0.85,cry,276,138,138,46,0.2,5,5,5,40,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7596590909090908,0.7610226817665368,0.7704545454545454,cry,276,138,138,46,0.2,5,5,5,40,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8036931818181818,0.7986342791427304,0.7840909090909092,cry,276,138,138,46,0.2,5,5,5,40,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7681818181818181,0.7709259182731685,0.7852272727272728,cry,276,138,138,46,0.2,5,5,5,40,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7954545454545455,0.7953473851742636,0.7988636363636363,cry,276,138,138,46,0.2,5,5,5,40,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8602272727272728,0.8600371004201186,0.8613636363636363,cry,276,138,138,46,0.2,5,5,5,40,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
