filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,label
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_04.wav,1089.4325854467593,0.05649594907407408,1787.5050862630208,0.5110124945640564,81.35279083251953,0.1121167242527008,-358.84332275390625,168.3046112060547,-17.82035255432129,12.766380310058594,4.447083473205566,32.28949737548828,15.902153968811035,13.20616340637207,-1.2108125686645508,0.5626206398010254,-4.43443489074707,-2.2834222316741943,6.822093486785889,2.159044027328491,-4.956096649169922,-1.6202001571655273,-3.9382708072662354,2.9093713760375977,-0.004369135480374098,3.4574050903320312,-1.5249905586242676,5.395854473114014,0.5547336935997009,0.5868781805038452,-3.061328172683716,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_05.wav,856.435549041762,0.04024025245949074,1346.6725667317708,0.514407217502594,89.06713104248047,0.05356207117438316,-399.9126281738281,183.15711975097656,3.3541791439056396,10.645465850830078,2.6919972896575928,26.704618453979492,12.71961784362793,11.254186630249023,-0.9725532531738281,0.6997555494308472,-5.58917760848999,0.3878133296966553,2.6115541458129883,2.6361100673675537,-5.8980021476745605,0.1306333690881729,-2.400002956390381,3.9533708095550537,-1.164363145828247,2.592766761779785,0.06914311647415161,4.6490349769592285,-0.6151787042617798,3.554847240447998,-0.1883077323436737,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_06.wav,734.5830344815083,0.018832736545138888,1087.8753662109375,0.6303767561912537,97.88897705078125,0.028864741325378418,-453.9446105957031,174.63104248046875,35.72945785522461,16.09635353088379,-6.536253929138184,16.568937301635742,15.838260650634766,14.304344177246094,3.5944559574127197,8.507704734802246,1.407979130744934,4.611450672149658,-0.5927830934524536,2.7798852920532227,-0.5909402370452881,1.2920918464660645,-2.6913716793060303,2.8985095024108887,-1.1073273420333862,4.748697280883789,0.2902644872665405,4.608659744262695,0.1386917680501938,4.194719314575195,-0.404231458902359,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_07.wav,1030.3997549117762,0.04825168185763889,1668.8232421875,0.5824126601219177,87.41321563720703,0.04385950788855553,-394.4335632324219,170.37290954589844,-20.722244262695312,3.23299241065979,4.113411903381348,30.30476951599121,15.110694885253906,17.307451248168945,5.25494909286499,5.207186222076416,1.2284514904022217,5.050479888916016,8.711585998535156,5.582555770874023,-4.358554840087891,1.1210026741027832,0.0759790912270546,6.916960716247559,0.07010813057422638,3.346038579940796,0.5834069848060608,6.562680244445801,-0.11960230767726898,3.918178081512451,-0.6711754202842712,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_08.wav,994.4041605035193,0.04369665075231482,1570.6776936848958,0.6039151549339294,89.87378692626953,0.035896092653274536,-408.7144775390625,172.53665161132812,-8.909822463989258,1.9268603324890137,-0.1940436214208603,26.081432342529297,13.812027931213379,15.800253868103027,4.011748790740967,5.372861862182617,0.25580257177352905,3.961312770843506,6.384150981903076,6.0342631340026855,-1.8045340776443481,1.901323676109314,-0.5504539608955383,6.895184516906738,2.327848434448242,5.084149360656738,1.7638665437698364,7.31184196472168,1.0156797170639038,4.205469608306885,-0.661605715751648,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_09.wav,925.3656178660895,0.03488724320023148,1529.8543294270833,0.6534534096717834,92.40460205078125,0.034552108496427536,-422.6394348144531,174.17648315429688,2.445462942123413,1.8691589832305908,0.32740360498428345,25.306203842163086,11.184019088745117,14.586613655090332,2.413876533508301,6.132524490356445,0.32809412479400635,4.451383113861084,5.550932884216309,4.771620750427246,-2.131294012069702,3.3830227851867676,2.7032277584075928,7.783859729766846,1.0549615621566772,5.373563289642334,1.496991753578186,6.900049209594727,1.986641526222229,4.337627410888672,-0.1439138650894165,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_10.wav,1014.8235187935928,0.045796712239583336,1602.8778076171875,0.6175265908241272,88.52037048339844,0.04330666735768318,-400.6947937011719,171.48936462402344,-9.497989654541016,3.8811826705932617,-0.8660598397254944,24.769657135009766,11.105256080627441,14.322803497314453,0.6711138486862183,4.805778980255127,0.9257740378379822,2.4557559490203857,6.732729434967041,7.177121639251709,-1.235662817955017,4.351242542266846,1.3621985912322998,8.551060676574707,2.288649082183838,6.35214900970459,1.008421778678894,6.720539093017578,-0.22905875742435455,3.778625965118408,0.2296937108039856,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_11.wav,785.1983026604103,0.021335177951388888,1228.6885579427083,0.6907868385314941,96.41981506347656,0.028999825939536095,-445.61334228515625,176.02871704101562,19.36277961730957,6.232455730438232,-3.5856964588165283,21.674551010131836,14.536684036254883,12.401484489440918,3.4981565475463867,8.212039947509766,0.3184167444705963,5.568263530731201,3.9443252086639404,4.672577857971191,0.48867323994636536,3.1699061393737793,1.8556535243988037,6.80594539642334,1.1265641450881958,5.120790958404541,1.4478790760040283,5.890257835388184,0.5140292644500732,4.936427593231201,1.5628676414489746,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_12.wav,926.0717351719483,0.03587962962962963,1460.7686360677083,0.6667354106903076,92.75054168701172,0.034081701189279556,-425.4789733886719,169.97413635253906,4.7319207191467285,5.624795913696289,-4.372343063354492,22.49220848083496,15.47705078125,16.17369842529297,3.6919682025909424,7.816608428955078,2.4000818729400635,3.4866695404052734,2.99362850189209,6.681451320648193,-0.8379825949668884,2.753596544265747,-0.5248641967773438,4.861431121826172,1.238160252571106,5.70063591003418,1.9477617740631104,5.4953789710998535,0.7788323163986206,5.967219829559326,0.1143714040517807,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_13.wav,917.753313939197,0.033383969907407406,1428.7180582682292,0.6648868322372437,93.76482391357422,0.027555178850889206,-431.3167724609375,171.9580078125,8.513716697692871,6.087502956390381,-4.97733211517334,22.087961196899414,14.352765083312988,14.23328971862793,3.3735766410827637,7.911860942840576,2.398322820663452,5.865696430206299,4.34959077835083,5.348063945770264,-1.015876054763794,3.587014675140381,-0.04872969165444374,4.924994945526123,-0.5697548985481262,4.056063652038574,0.35845091938972473,6.041428089141846,0.06530704349279404,5.531769275665283,-0.1506744623184204,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_14.wav,813.439788422612,0.019859031394675927,1307.9925537109375,0.7020283341407776,97.29975891113281,0.024128271266818047,-452.5162658691406,170.71693420410156,24.107011795043945,12.154459953308105,-3.704989433288574,16.891687393188477,15.002985954284668,14.760319709777832,4.50152063369751,8.45486068725586,2.0391757488250732,5.649646282196045,1.8096634149551392,5.981692314147949,0.14785145223140717,2.8694894313812256,0.44579753279685974,4.67181396484375,0.08802198618650436,5.845751762390137,0.24559441208839417,5.809374809265137,1.2753548622131348,4.764798641204834,0.5963531136512756,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_15.wav,838.0907928880961,0.018455222800925927,1350.6601969401042,0.7142791748046875,97.45748138427734,0.024104049429297447,-455.4950866699219,164.65223693847656,33.21525192260742,13.997811317443848,-10.97984504699707,15.204209327697754,14.068443298339844,15.56549072265625,5.168063640594482,9.17481803894043,3.5858731269836426,5.418813228607178,1.1894021034240723,4.5918192863464355,1.5200848579406738,5.002105712890625,0.7275538444519043,5.535767555236816,0.29896819591522217,5.296334743499756,1.3612241744995117,5.101269245147705,1.6490356922149658,4.993599891662598,0.04094111546874046,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_16.wav,913.198748788473,0.033567075376157406,1404.8421223958333,0.64627605676651,92.62637329101562,0.03693821281194687,-425.131591796875,169.74822998046875,2.303445339202881,6.980277061462402,-1.7219879627227783,20.73593521118164,13.76397705078125,16.6032657623291,6.382967472076416,7.515023708343506,1.5871717929840088,4.910964488983154,4.411864280700684,6.671875476837158,-0.6012830138206482,2.4761674404144287,1.125917911529541,5.712603569030762,-0.38555532693862915,6.284938335418701,1.288620948791504,4.872005939483643,0.2745603322982788,5.038144111633301,0.6526352167129517,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_17.wav,910.5597141944008,0.03751175491898148,1412.9170735677083,0.6231068968772888,93.0853500366211,0.03566069155931473,-426.75543212890625,172.36520385742188,-4.541547775268555,4.450239658355713,1.9556739330291748,22.964536666870117,12.917539596557617,16.282371520996094,5.269446849822998,6.085147857666016,2.429311990737915,5.450359344482422,4.315090179443359,6.353280067443848,-1.7425271272659302,1.644257664680481,1.361256718635559,6.5633721351623535,0.049507662653923035,5.345720291137695,0.6692429780960083,6.418256759643555,1.8693033456802368,5.590090274810791,0.7677530646324158,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_18.wav,719.3245390860616,0.017058195891203703,1109.4584147135417,0.6832965016365051,96.99179077148438,0.028720064088702202,-450.1587829589844,175.2799530029297,20.917940139770508,13.746109962463379,0.6500496864318848,15.762457847595215,12.720442771911621,14.975688934326172,5.584268569946289,8.130844116210938,2.209357261657715,5.047427654266357,0.2467576265335083,3.5800650119781494,1.4316869974136353,3.6760926246643066,0.44855740666389465,4.8051533699035645,-0.04399364814162254,4.215342044830322,0.6711148023605347,4.821444988250732,2.2467379570007324,6.031691551208496,1.3505021333694458,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_19.wav,840.8618259095659,0.021479853877314815,1377.0284016927083,0.6887184381484985,93.43553924560547,0.02864116244018078,-432.5350036621094,171.27804565429688,17.55758285522461,10.863240242004395,-2.6110172271728516,13.296850204467773,9.604084968566895,17.388906478881836,5.874338626861572,8.700233459472656,2.6396472454071045,5.451583385467529,0.496261328458786,4.46648645401001,1.0593743324279785,4.257289886474609,-0.4905072748661041,5.694952964782715,-1.0382269620895386,4.253210067749023,-0.24577432870864868,5.316938400268555,0.9916654229164124,6.590539932250977,1.6673425436019897,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_20.wav,839.6162404356063,0.02165617766203704,1299.0702311197917,0.6772965788841248,95.87714385986328,0.0221244003623724,-445.1090393066406,172.58448791503906,23.315505981445312,7.006401538848877,-4.795995712280273,12.439728736877441,10.490532875061035,15.655501365661621,4.860641002655029,8.995087623596191,2.3454675674438477,5.064241886138916,0.6013862490653992,4.609853744506836,1.6489152908325195,5.169591903686523,0.08654553443193436,6.578219890594482,-0.3713364899158478,3.992589235305786,-0.2233295440673828,4.8916778564453125,0.8524329662322998,5.216023921966553,1.5364009141921997,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_21.wav,911.1067373255014,0.02158836082175926,1500.1963297526042,0.6680535078048706,95.73079681396484,0.02366487681865692,-446.10003662109375,165.84963989257812,28.137189865112305,9.766732215881348,-4.343774795532227,15.32328987121582,12.510527610778809,16.938735961914062,2.90956711769104,7.982415676116943,1.072277307510376,5.53271484375,0.8551381230354309,5.111186504364014,1.284140706062317,5.281427383422852,0.5532054305076599,5.706056594848633,0.05073683336377144,5.339901924133301,1.4570162296295166,5.48466157913208,0.9799346327781677,6.389978408813477,1.9028958082199097,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_22.wav,829.4224655070248,0.018073187934027776,1284.4655354817708,0.6752564311027527,96.90109252929688,0.025091277435421944,-452.27301025390625,166.46510314941406,26.948110580444336,13.908587455749512,-8.179536819458008,14.534453392028809,14.165287971496582,17.238290786743164,2.5551888942718506,7.401782989501953,3.356576442718506,5.967373371124268,-0.5394880771636963,4.545520782470703,2.3525073528289795,5.074317455291748,1.3552302122116089,6.781839370727539,-0.2571999132633209,5.082571506500244,2.1870455741882324,7.032690048217773,1.644492506980896,6.25520133972168,2.7330479621887207,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_23.wav,839.0905958413975,0.01985451027199074,1284.4655354817708,0.6936145424842834,96.45405578613281,0.024067368358373642,-449.6077575683594,167.00076293945312,29.245908737182617,14.758500099182129,-9.927327156066895,13.564226150512695,14.512459754943848,15.521965026855469,2.360307455062866,8.09774398803711,1.8304296731948853,5.585484027862549,-0.12915979325771332,3.26953387260437,2.7656667232513428,5.5164031982421875,0.8041175603866577,5.520586013793945,1.8916854858398438,5.516112327575684,0.9495747685432434,5.923602104187012,2.797558307647705,5.983829975128174,1.2602815628051758,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_24.wav,817.8640365460134,0.02055076316550926,1208.7504069010417,0.6707075834274292,96.03157806396484,0.023309826850891113,-446.99786376953125,167.92721557617188,28.90159797668457,18.465383529663086,-10.837310791015625,14.212306022644043,13.07766342163086,15.384587287902832,3.8648946285247803,9.027205467224121,1.3799220323562622,5.264629364013672,-0.4747227430343628,3.212977886199951,0.8247187733650208,5.215435981750488,0.043045539408922195,4.864568710327148,-0.10178166627883911,5.017599105834961,0.240240678191185,5.842700004577637,1.8068456649780273,5.929441452026367,1.428640604019165,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_25.wav,882.1018895018874,0.02281810619212963,1369.0531412760417,0.6680178046226501,93.55439758300781,0.023878227919340134,-435.2254638671875,163.63722229003906,28.131423950195312,22.21086883544922,-10.45753288269043,15.827247619628906,12.090129852294922,15.431588172912598,1.8501677513122559,7.435801982879639,-0.5374022126197815,4.199731826782227,-0.25769439339637756,2.798110008239746,-0.04763730242848396,3.4349563121795654,-0.994422197341919,4.5389790534973145,-0.700718343257904,4.533993244171143,-0.7443469762802124,4.2321858406066895,0.9437774419784546,5.250956058502197,0.8538160920143127,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_26.wav,797.9515175895832,0.021995261863425927,1207.7534993489583,0.6359885931015015,94.66552734375,0.026506802067160606,-438.0587463378906,171.92474365234375,30.55976676940918,22.801618576049805,-8.763124465942383,13.772895812988281,11.081086158752441,12.329842567443848,0.27509307861328125,3.852299928665161,-1.0684969425201416,2.992931842803955,-1.3956494331359863,2.822099447250366,0.7402420043945312,4.096474647521973,0.15309715270996094,5.150201797485352,1.164233922958374,5.208005905151367,0.4716525971889496,5.36116886138916,1.330201506614685,5.732861042022705,1.327989935874939,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_27.wav,830.0543396484122,0.02037443938078704,1292.3909505208333,0.6755836606025696,95.16845703125,0.024273047223687172,-442.521484375,167.92372131347656,27.191383361816406,19.811012268066406,-8.965365409851074,15.701911926269531,13.263922691345215,13.398039817810059,2.104053258895874,5.9922051429748535,0.7722805142402649,4.632052421569824,0.9494404196739197,4.277044296264648,0.7913066148757935,3.6890316009521484,-0.8698325157165527,4.362122058868408,0.8961448073387146,5.192782878875732,0.32362332940101624,5.03481388092041,1.4496442079544067,5.796816349029541,1.4906045198440552,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_28.wav,838.4219904333896,0.02056884765625,1278.23486328125,0.690405011177063,94.92306518554688,0.024601416662335396,-441.2924499511719,167.82826232910156,28.329566955566406,15.60407829284668,-8.92103099822998,16.096269607543945,12.70090103149414,14.519644737243652,2.6816365718841553,7.834769248962402,0.4275195300579071,4.730692386627197,0.028710294514894485,3.488964796066284,1.728697419166565,4.121457576751709,-0.21619664132595062,5.527362823486328,0.46968328952789307,5.938413143157959,0.9109481573104858,5.9237895011901855,1.7045210599899292,5.7166008949279785,1.3240987062454224,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_29.wav,785.59524956529,0.020026312934027776,1178.3447265625,0.6666247844696045,95.65689086914062,0.02974073402583599,-443.812255859375,170.9606170654297,30.67803192138672,16.92413330078125,-8.325556755065918,15.713862419128418,13.62033462524414,14.017596244812012,2.4404354095458984,7.184490203857422,1.1486948728561401,4.372203826904297,-0.048567384481430054,4.133218288421631,1.5170211791992188,4.311126232147217,0.7980769276618958,6.463809490203857,1.253035068511963,4.93833065032959,0.8270781636238098,4.798819541931152,0.9912796020507812,5.314929962158203,1.1209745407104492,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_30.wav,867.2876778113261,0.020521375868055556,1345.7255045572917,0.702384352684021,96.58993530273438,0.021895240992307663,-451.4576721191406,163.54434204101562,31.363304138183594,16.44159698486328,-11.31751823425293,14.885658264160156,13.558008193969727,14.732901573181152,2.6435344219207764,9.225940704345703,0.7589451670646667,6.053668022155762,0.3432823419570923,3.6979598999023438,2.4983136653900146,4.610010147094727,0.26155126094818115,5.805363178253174,0.7940769195556641,5.7376017570495605,1.07532799243927,5.504909992218018,1.6752876043319702,6.132168292999268,0.6529140472412109,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_31.wav,832.516399765748,0.019865813078703703,1248.4771728515625,0.6554340124130249,97.02715301513672,0.02146054059267044,-452.7796630859375,166.32423400878906,32.74613571166992,17.032211303710938,-10.183106422424316,14.814961433410645,13.540389060974121,14.672297477722168,2.1814892292022705,7.565641403198242,-0.01959945447742939,4.228274822235107,-1.3039923906326294,3.4358623027801514,0.9762091636657715,4.892062187194824,-0.023388579487800598,4.976449489593506,0.3465043902397156,5.4007439613342285,1.5872491598129272,6.0136942863464355,2.4590566158294678,6.618124008178711,0.672001302242279,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_32.wav,873.3598822684232,0.02295826099537037,1387.1470133463542,0.6426050662994385,96.21851348876953,0.020391948521137238,-447.8571472167969,167.83340454101562,31.70951271057129,17.213668823242188,-12.471960067749023,12.735090255737305,9.418519973754883,13.116768836975098,0.5502622127532959,7.587174415588379,1.8859024047851562,6.370736598968506,2.9632251262664795,6.707113742828369,2.2757456302642822,4.671507358551025,-0.4941147267818451,3.8164803981781006,-1.4469996690750122,2.9237194061279297,-0.6649487614631653,5.477602481842041,0.8736149668693542,5.977768898010254,1.4420725107192993,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_33.wav,831.6760709557046,0.022060818142361112,1261.1378987630208,0.6228470802307129,95.31529998779297,0.025939984247088432,-442.9871520996094,168.15892028808594,32.99028015136719,17.533382415771484,-10.198856353759766,13.742005348205566,8.789254188537598,10.615142822265625,-0.3371049463748932,7.682509899139404,2.06400203704834,7.446208953857422,4.8919148445129395,6.987396240234375,3.1447675228118896,4.632823944091797,-1.2127248048782349,3.243089437484741,-2.410987615585327,2.714046001434326,-1.4361673593521118,3.9223005771636963,1.5588074922561646,6.670758247375488,2.549020290374756,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_34.wav,814.1083048246708,0.019721137152777776,1217.9718017578125,0.695858359336853,95.95940399169922,0.027912890538573265,-446.1177062988281,169.5213165283203,30.292407989501953,13.999190330505371,-9.68046760559082,13.946558952331543,11.076488494873047,11.639605522155762,1.767533779144287,8.226052284240723,3.313473701477051,8.116045951843262,3.879397392272949,6.705063343048096,3.5147321224212646,3.3019466400146484,-1.5491036176681519,2.9791276454925537,-0.8140432834625244,3.831474542617798,1.153522253036499,5.415116310119629,3.1371545791625977,6.642740726470947,3.1636173725128174,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_35.wav,784.4404363486613,0.023087112991898147,1118.9290364583333,0.5906165838241577,97.12666320800781,0.027006255462765694,-449.2978820800781,176.67889404296875,33.22865676879883,9.618780136108398,-12.088114738464355,11.517906188964844,8.463950157165527,11.165716171264648,2.364485025405884,11.642775535583496,6.820713520050049,10.691455841064453,3.7925710678100586,6.070382118225098,0.4648066759109497,1.1994565725326538,-2.9952127933502197,2.23439359664917,-0.902194082736969,5.79626989364624,2.274634838104248,7.116656303405762,2.7210469245910645,6.501657962799072,1.26842200756073,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_36.wav,830.4043347722774,0.022372775607638888,1239.4053141276042,0.6470615863800049,96.41453552246094,0.024019373580813408,-447.2839660644531,171.44659423828125,35.59111022949219,13.696354866027832,-12.973090171813965,12.058249473571777,8.613648414611816,11.593284606933594,3.05672025680542,11.196632385253906,5.49306058883667,8.424799919128418,2.864370346069336,2.9955127239227295,-1.2730697393417358,0.4977404773235321,-2.8920881748199463,2.9542057514190674,1.1325187683105469,6.833795547485352,4.410452842712402,7.485142230987549,2.700368881225586,5.076090335845947,0.2615518271923065,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_37.wav,874.0774854503785,0.022191930700231483,1398.6114501953125,0.648158073425293,96.34552001953125,0.02356128953397274,-448.3930969238281,167.20120239257812,36.57331848144531,12.03506088256836,-11.630145072937012,10.710419654846191,8.283960342407227,13.413724899291992,3.1796932220458984,10.428339004516602,6.482776165008545,10.010523796081543,3.046980381011963,4.160397529602051,-1.1135034561157227,1.1307297945022583,-3.398528575897217,3.259735107421875,1.3578827381134033,7.738193035125732,3.642515182495117,8.140494346618652,3.383796215057373,5.223276615142822,0.7876679301261902,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_38.wav,856.7254630120826,0.02630389178240741,1253.6112467447917,0.6055120229721069,95.95382690429688,0.022244853898882866,-444.6780700683594,171.86058044433594,35.79381561279297,9.449043273925781,-14.654654502868652,8.289080619812012,5.796723365783691,11.861693382263184,2.8891093730926514,13.026989936828613,6.753515720367432,9.783616065979004,2.850498914718628,2.660346031188965,-2.649906873703003,-0.37127605080604553,-4.034443378448486,3.747861623764038,2.005187511444092,8.363468170166016,4.498554229736328,7.836426258087158,2.6507186889648438,5.608793258666992,-0.48968005180358887,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_39.wav,776.6855522402298,0.023955168547453703,1114.2435709635417,0.6093149781227112,95.63203430175781,0.026493726298213005,-441.2222595214844,176.9036102294922,34.218780517578125,10.783829689025879,-14.987119674682617,8.442602157592773,5.992542743682861,10.239505767822266,0.7527720332145691,10.577625274658203,5.7790069580078125,8.848207473754883,2.888044595718384,3.3466856479644775,-1.3897857666015625,-0.2707929313182831,-3.4200947284698486,3.8007020950317383,1.3377553224563599,8.047725677490234,4.328335285186768,8.261533737182617,3.71533203125,5.856121063232422,0.9007172584533691,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_40.wav,744.1651239370404,0.021751121238425927,1090.3676350911458,0.6427671909332275,97.16321563720703,0.023472068831324577,-449.3966064453125,177.66213989257812,32.036808013916016,13.007651329040527,-12.468344688415527,11.763044357299805,10.866703987121582,10.96749210357666,1.8947175741195679,8.943660736083984,4.195632457733154,7.988553047180176,2.019944667816162,4.531191349029541,-1.205376386642456,0.025553174316883087,-4.459773063659668,3.276563882827759,0.23722460865974426,7.562517166137695,4.053690433502197,8.40438175201416,3.095571517944336,6.250446319580078,-0.3298913538455963,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_41.wav,830.7384143105003,0.021145290798611112,1269.2128499348958,0.6486326456069946,94.78705596923828,0.02759241685271263,-439.9637145996094,167.44361877441406,34.49893569946289,13.826855659484863,-12.591957092285156,13.037992477416992,10.02440357208252,10.626300811767578,2.321668863296509,10.752533912658691,5.2019429206848145,10.42085075378418,4.093387603759766,5.372027397155762,-0.09914862364530563,0.8046088218688965,-4.316987991333008,2.127786636352539,-0.661129891872406,7.451268672943115,3.7545061111450195,8.430350303649902,3.0405359268188477,5.69248628616333,1.3031644821166992,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_42.wav,742.1249219449797,0.023905436197916668,1071.0276285807292,0.5768848657608032,94.10993194580078,0.03631886839866638,-431.7785949707031,178.85536193847656,32.935367584228516,12.965947151184082,-17.054317474365234,9.377317428588867,7.794525623321533,10.030461311340332,2.2244389057159424,13.662674903869629,8.615900039672852,11.574291229248047,4.725317001342773,4.565823078155518,-1.183270812034607,-1.6167008876800537,-4.7942047119140625,2.533708095550537,0.23346982896327972,8.565413475036621,4.220004558563232,8.301362991333008,3.6309118270874023,5.749880313873291,-0.5993168950080872,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_43.wav,768.9542779456295,0.018043800636574073,1159.4533284505208,0.6267393231391907,94.96878051757812,0.031851306557655334,-441.9729919433594,164.5745086669922,33.46873092651367,21.538537979125977,-8.425474166870117,13.67976188659668,13.107953071594238,13.17779541015625,2.7986247539520264,11.000690460205078,3.71448016166687,8.253107070922852,1.8911722898483276,4.477820873260498,1.015383005142212,1.2119239568710327,-3.05076003074646,3.63802433013916,0.3644166588783264,7.081713676452637,2.342740297317505,6.666014671325684,2.35191011428833,6.1623148918151855,0.9663535952568054,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_44.wav,744.2787359043216,0.019666883680555556,1109.857177734375,0.6017361879348755,96.54612731933594,0.030110348016023636,-447.26214599609375,173.38909912109375,33.57469177246094,17.681486129760742,-13.553423881530762,10.334372520446777,10.005635261535645,12.17385482788086,3.908175468444824,11.748066902160645,6.141752243041992,8.660233497619629,1.9106117486953735,3.662411689758301,-0.27828097343444824,1.4541549682617188,-2.2827260494232178,4.937220096588135,1.9910385608673096,8.148151397705078,3.6466381549835205,8.006852149963379,2.4984683990478516,5.261693954467773,-0.1555902659893036,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_45.wav,726.2358736031091,0.020661530671296297,1029.0079752604167,0.6121898889541626,96.51210021972656,0.02927912212908268,-446.0857238769531,176.28819274902344,33.19852066040039,12.915886878967285,-14.890681266784668,10.456461906433105,11.26301097869873,11.136591911315918,3.8462650775909424,12.72189712524414,7.298572540283203,9.780426025390625,3.6442673206329346,2.6972029209136963,-1.2418688535690308,-0.18315546214580536,-2.839327573776245,4.333284378051758,2.5380733013153076,8.445375442504883,3.951528549194336,7.536678314208984,2.8600523471832275,4.722604751586914,-0.3716186285018921,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_46.wav,802.9049256561439,0.02171043113425926,1279.8797607421875,0.5998098850250244,95.65943145751953,0.030324527993798256,-442.5868835449219,172.33572387695312,35.60835647583008,12.306135177612305,-12.673341751098633,14.409783363342285,11.771724700927734,13.617194175720215,3.7561752796173096,12.684966087341309,6.275341033935547,9.254026412963867,2.63409161567688,2.2725515365600586,-2.6705479621887207,-0.5578490495681763,-4.122737884521484,4.498386859893799,1.702912449836731,7.619935035705566,3.213998317718506,6.3894267082214355,1.6039445400238037,3.201785087585449,-1.0129830837249756,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_47.wav,763.382771561919,0.024063675491898147,1075.0651041666667,0.6230502724647522,97.43890380859375,0.02410178631544113,-449.59283447265625,180.24923706054688,35.257999420166016,5.971432209014893,-14.061870574951172,10.295098304748535,8.867046356201172,12.128853797912598,3.0751795768737793,12.561222076416016,6.634616374969482,8.581836700439453,1.3266510963439941,2.1091840267181396,-2.5759127140045166,-0.5489926934242249,-3.0456368923187256,5.827462673187256,3.076638698577881,9.276262283325195,4.836273670196533,7.242569446563721,1.1349138021469116,3.353529453277588,-0.5516750812530518,Far_miss
