filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,label
388181__videokunst13__esel.wav,2912.004302742955,0.21788194444444445,4976.363118489583,0.30397218465805054,115.92013549804688,2.073498249053955,-228.41929626464844,42.91946029663086,-55.873779296875,-20.931432723999023,-31.22877311706543,NearMiss_cry
418262__inspectorj__crow-call-single-a.wav,2947.2393398794084,0.1635452119430693,5547.678005105198,0.3813399076461792,210.58432006835938,0.9435585737228394,-431.3724365234375,-23.102014541625977,-119.41888427734375,-29.592193603515625,-4.081292152404785,NearMiss_cry
429109__cazadordoblekatana__15-wolfcrying.wav,989.5810009600401,0.06596813463184932,1247.9671112478595,0.15071147680282593,185.44200134277344,5.093053340911865,-382.1796875,141.76394653320312,2.72078800201416,-41.06977844238281,-30.094636917114258,NearMiss_cry
453001__breviceps__pokemon-cry-parody.wav,3301.192615741918,0.25120442708333335,5516.3759765625,0.2657933831214905,81.25898742675781,6.0493669509887695,-131.38870239257812,-0.8782740235328674,-60.23356628417969,-3.9491541385650635,-14.961529731750488,NearMiss_cry
laugh_1.m4a_0.wav,2064.3806373294397,0.08528871889467593,4578.0487060546875,0.4230225682258606,128.2218780517578,3.1615755558013916,-262.0036315917969,100.70176696777344,-4.079822063446045,8.371227264404297,-20.085912704467773,NearMiss_cry
laugh_1.m4a_1.wav,2061.0331043107985,0.08653654875578703,4424.2258707682295,0.43096378445625305,127.34962463378906,3.180173873901367,-258.6280517578125,101.75096893310547,-3.334521770477295,8.485127449035645,-23.10494041442871,NearMiss_cry
laugh_1.m4a_10.wav,1738.2610959928763,0.07171856915509259,3734.814453125,0.4264223873615265,197.83238220214844,0.2111845314502716,-426.7320251464844,104.86315155029297,7.714691162109375,2.2651000022888184,-13.059699058532715,NearMiss_cry
laugh_1.m4a_11.wav,1747.701954742621,0.07255045572916667,3673.1058756510415,0.4313414394855499,194.42864990234375,0.22959905862808228,-417.6075744628906,105.42696380615234,4.361502647399902,-0.6450511813163757,-13.195317268371582,NearMiss_cry
laugh_1.m4a_12.wav,1749.662394455329,0.0743114330150463,3689.405314127604,0.4535176753997803,194.4182891845703,0.228645458817482,-417.4002380371094,106.34317779541016,4.4409966468811035,-1.1996971368789673,-12.681480407714844,NearMiss_cry
laugh_1.m4a_13.wav,1816.2746302175753,0.0799221462673611,3753.406778971354,0.46670201420783997,139.0443115234375,1.3918349742889404,-280.4097595214844,115.47000122070312,-6.577357769012451,2.874723196029663,-15.804868698120117,NearMiss_cry
laugh_1.m4a_14.wav,1767.4868441250906,0.08074725115740741,3597.3907470703125,0.4350769519805908,137.06085205078125,1.5253515243530273,-274.09503173828125,117.68289947509766,-9.188769340515137,2.629707098007202,-19.112890243530273,NearMiss_cry
laugh_1.m4a_15.wav,1759.0886420856625,0.0791286892361111,3637.1673583984375,0.4104343056678772,129.5462188720703,1.7307569980621338,-254.37074279785156,117.93900299072266,-12.326811790466309,2.094236135482788,-25.437976837158203,NearMiss_cry
laugh_1.m4a_16.wav,1736.6655628099618,0.07664885344328703,3591.7582194010415,0.41829103231430054,132.59768676757812,1.3284285068511963,-264.4573059082031,119.24103546142578,-9.137797355651855,2.5178821086883545,-22.852258682250977,NearMiss_cry
laugh_1.m4a_17.wav,1724.0947362045672,0.0750461154513889,3575.957234700521,0.4065466523170471,135.44773864746094,1.2843101024627686,-271.1980895996094,120.1878890991211,-7.61248779296875,1.3072565793991089,-22.187515258789062,NearMiss_cry
laugh_1.m4a_18.wav,1710.044073261508,0.06823956524884259,3719.312540690104,0.4357075095176697,121.14736938476562,2.0648107528686523,-235.2246856689453,122.44180297851562,-1.9379128217697144,2.2485220432281494,-20.43274688720703,NearMiss_cry
laugh_1.m4a_19.wav,1751.2675492588335,0.06746193214699074,3861.072794596354,0.4755021035671234,123.62899780273438,1.5247770547866821,-243.12716674804688,120.81202697753906,-0.3116214871406555,2.093283176422119,-17.855438232421875,NearMiss_cry
laugh_1.m4a_2.wav,1991.7058860605719,0.08050311053240741,4288.6962890625,0.41742753982543945,128.60409545898438,2.6367857456207275,-262.396484375,104.07451629638672,-1.5664830207824707,8.05345630645752,-19.95644760131836,NearMiss_cry
laugh_1.m4a_20.wav,1732.713652577768,0.06739185474537036,3794.678751627604,0.4772973358631134,142.86834716796875,2.0921382904052734,-292.49859619140625,118.57530212402344,1.9295068979263306,0.6325629949569702,-16.260358810424805,NearMiss_cry
laugh_1.m4a_21.wav,1774.5813993392583,0.06873914930555555,4015.5436197916665,0.4924008548259735,145.6861114501953,1.8982375860214233,-300.0789794921875,117.28678131103516,4.995188236236572,0.08536458760499954,-17.726404190063477,NearMiss_cry
laugh_1.m4a_22.wav,1839.2229529075269,0.07224075882523148,4214.4765218098955,0.46309563517570496,144.29763793945312,1.8978898525238037,-297.72735595703125,114.46929168701172,4.351709365844727,0.07064607739448547,-19.09798812866211,NearMiss_cry
laugh_1.m4a_23.wav,1911.7331754443117,0.07606562861689815,4421.0357666015625,0.4663083553314209,142.3804473876953,1.899093747138977,-294.2343444824219,111.26647186279297,4.230720520019531,1.2329140901565552,-19.83852195739746,NearMiss_cry
laugh_1.m4a_24.wav,1918.263181211698,0.08082863136574074,4330.0181070963545,0.4191325604915619,133.99685668945312,2.5300588607788086,-272.2291564941406,109.80071258544922,-0.006725735031068325,2.10984206199646,-25.422475814819336,NearMiss_cry
laugh_1.m4a_25.wav,2032.3011696856245,0.08530906394675926,4674.9481201171875,0.4326222836971283,120.3248519897461,1.8484899997711182,-241.79763793945312,107.22627258300781,2.6537363529205322,2.1955912113189697,-21.681339263916016,NearMiss_cry
laugh_1.m4a_26.wav,2125.212041255514,0.0876781322337963,4914.1062418619795,0.42773064970970154,117.82357025146484,1.896144151687622,-237.26376342773438,102.71260070800781,0.8484072089195251,4.082958221435547,-19.52007293701172,NearMiss_cry
laugh_1.m4a_27.wav,2169.7622808390506,0.09004493995949074,5031.8410237630205,0.4589405655860901,117.09718322753906,1.891589641571045,-236.20472717285156,100.87455749511719,0.7730889320373535,5.116031169891357,-17.62234878540039,NearMiss_cry
laugh_1.m4a_28.wav,2207.4810457770714,0.0918895580150463,5128.0426025390625,0.46466517448425293,117.69246673583984,1.885382890701294,-238.2157440185547,99.39839172363281,1.3276797533035278,6.250200271606445,-16.580202102661133,NearMiss_cry
laugh_1.m4a_29.wav,2346.6564120332396,0.09325041594328703,5623.356119791667,0.4989573061466217,100.77605438232422,0.3663932681083679,-201.60061645507812,96.19477844238281,4.484107494354248,9.187250137329102,-12.062816619873047,NearMiss_cry
laugh_1.m4a_3.wav,1967.3093060483477,0.07918746383101852,4247.7732340494795,0.41921812295913696,132.34129333496094,2.3360230922698975,-271.1057434082031,105.4644546508789,1.07783842086792,7.920979976654053,-19.567142486572266,NearMiss_cry
laugh_1.m4a_30.wav,2372.37422040514,0.09414107711226852,5629.536946614583,0.4931884706020355,145.4119110107422,0.31065019965171814,-310.0164489746094,92.54739379882812,6.597301006317139,8.766621589660645,-9.893229484558105,NearMiss_cry
laugh_1.m4a_31.wav,2421.383907564483,0.10387279369212964,5645.686848958333,0.49430763721466064,147.1740264892578,0.7531194090843201,-311.5705871582031,90.78951263427734,1.8310643434524536,8.86015796661377,-13.046927452087402,NearMiss_cry
laugh_1.m4a_32.wav,2505.9592253491505,0.11389386212384259,5693.538411458333,0.492132306098938,141.11114501953125,0.8019024729728699,-297.8426818847656,86.14427947998047,-3.327580213546753,9.368403434753418,-12.383018493652344,NearMiss_cry
laugh_1.m4a_33.wav,2442.199189025946,0.11567744502314815,5348.109944661458,0.4708622097969055,131.39041137695312,1.4210927486419678,-272.7076110839844,86.9502944946289,-7.47844934463501,9.687488555908203,-15.882387161254883,NearMiss_cry
