filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,label
184272__regza1984__kids-in-park_15.wav,1942.8232946431963,0.11376727068865741,3615.3350830078125,0.3731103241443634,232.40257263183594,0.1340804398059845,-232.40257263183594,Far_miss
184272__regza1984__kids-in-park_16.wav,1983.6972482476078,0.11915644892939815,3792.83447265625,0.4550011157989502,245.04200744628906,0.12979735434055328,-245.04200744628906,Far_miss
184272__regza1984__kids-in-park_17.wav,2014.6433782466422,0.13203260633680555,3658.301798502604,0.38379743695259094,222.0514373779297,0.18731345236301422,-222.0514373779297,Far_miss
184272__regza1984__kids-in-park_18.wav,1940.8448520945758,0.11970802589699074,3573.664347330729,0.35410255193710327,223.5777587890625,0.3587785065174103,-223.5777587890625,Far_miss
184272__regza1984__kids-in-park_19.wav,2045.7923425963247,0.1375189887152778,3688.8570149739585,0.32838064432144165,205.41598510742188,0.4771007299423218,-205.41598510742188,Far_miss
184272__regza1984__kids-in-park_20.wav,1994.4671192132455,0.12840169270833332,3552.2607421875,0.26971086859703064,426.63897705078125,0.031330499798059464,-426.63897705078125,Far_miss
18752__lg__hall01_0.wav,2388.4375783862138,0.1354347511574074,4587.569173177083,0.46610748767852783,182.76315307617188,0.20119880139827728,-182.76315307617188,Far_miss
18752__lg__hall01_1.wav,2429.3122887684904,0.14107498468137256,4736.249138327206,0.4963816702365875,192.8917236328125,0.11610327661037445,-192.8917236328125,Far_miss
18753__lg__hall09_0.wav,2544.9598316550023,0.17323585792824073,4726.438395182292,0.5743416547775269,232.88351440429688,0.09783507883548737,-232.88351440429688,Far_miss
18753__lg__hall09_1.wav,2444.8409816250864,0.1614990234375,4652.069091796875,0.5567269325256348,248.02655029296875,0.05846590921282768,-248.02655029296875,Far_miss
18753__lg__hall09_2.wav,2482.73653609922,0.16735387731481483,4794.5770263671875,0.5853734016418457,263.5757751464844,0.030435899272561073,-263.5757751464844,Far_miss
18753__lg__hall09_3.wav,2145.7096355104936,0.12754539207175927,4287.200927734375,0.5634317994117737,206.55809020996094,0.19574983417987823,-206.55809020996094,Far_miss
18753__lg__hall09_4.wav,2019.504626480583,0.1142239040798611,3995.356241861979,0.4923791289329529,212.31301879882812,0.14608703553676605,-212.31301879882812,Far_miss
18753__lg__hall09_5.wav,2053.114403325384,0.11414252387152778,4085.376993815104,0.502694308757782,223.9888916015625,0.12502415478229523,-223.9888916015625,Far_miss
18753__lg__hall09_6.wav,2233.912997795099,0.1350640190972222,4473.423258463542,0.5749370455741882,233.0094451904297,0.06307454407215118,-233.0094451904297,Far_miss
18753__lg__hall09_7.wav,2166.65901246634,0.12397144458912036,4320.99609375,0.5054266452789307,207.66822814941406,0.15902259945869446,-207.66822814941406,Far_miss
18753__lg__hall09_8.wav,2113.80398025033,0.1181640625,4239.54441236413,0.46990466117858887,195.26475524902344,0.2511938810348511,-195.26475524902344,Far_miss
18754__lg__hall10_0.wav,1657.042026632908,0.10674596715856481,3138.6138916015625,0.43525972962379456,115.6456527709961,3.2984704971313477,-115.53724670410156,Far_miss
18754__lg__hall10_1.wav,1966.8660526639103,0.13013671875,3809.5927734375,0.5130733847618103,95.57832336425781,3.1203114986419678,-95.1732177734375,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_00.wav,1533.525892837241,0.09135380497685185,2629.194132486979,0.3499106764793396,226.37940979003906,0.4090603291988373,-226.37940979003906,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_01.wav,1555.5459341794685,0.09327754267939815,2554.2266845703125,0.46063232421875,132.85824584960938,2.6394381523132324,-132.85824584960938,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_02.wav,1701.2537279962155,0.09580937138310185,2927.3193359375,0.4361272156238556,118.02301788330078,2.863621473312378,-118.02301788330078,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_03.wav,1591.1845803810286,0.09587718822337964,2706.304931640625,0.42863738536834717,219.07469177246094,0.4057118594646454,-219.07469177246094,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_04.wav,1390.5031700631894,0.07946099175347222,2498.798624674479,0.4381689727306366,379.2388610839844,0.04780712351202965,-379.2388610839844,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_05.wav,1454.0404426444836,0.08448848017939815,2448.3052571614585,0.3458816111087799,195.08189392089844,1.013883113861084,-195.08189392089844,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_06.wav,1482.5361844661977,0.09019187644675926,2375.9297688802085,0.41612696647644043,137.2633819580078,3.2038652896881104,-137.2633819580078,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_07.wav,1640.3509942724108,0.10117142288773148,2785.6587727864585,0.39038556814193726,189.7686309814453,0.6266525983810425,-189.7686309814453,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_08.wav,1530.6430334704487,0.09563756872106481,2633.979288736979,0.43083977699279785,231.6754913330078,0.22933228313922882,-231.6754913330078,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_09.wav,1335.046101619239,0.07793285228587964,2307.04345703125,0.31726551055908203,330.9166259765625,0.18804600834846497,-330.9166259765625,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_10.wav,1384.2830490258061,0.07013617621527778,2378.1229654947915,0.26822924613952637,259.00091552734375,0.29002100229263306,-259.00091552734375,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_11.wav,1341.3943008566216,0.06966145833333333,2212.4369303385415,0.2539309859275818,231.97425842285156,0.5974984765052795,-231.97425842285156,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_12.wav,1371.8014484661587,0.07399947554976852,2257.2479248046875,0.27742937207221985,210.2897491455078,0.8299853801727295,-210.2897491455078,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_13.wav,1443.0866096121204,0.07719590928819445,2354.546101888021,0.3359547257423401,173.71405029296875,1.4489667415618896,-173.71405029296875,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_14.wav,1535.783921060194,0.08737747757523148,2563.298543294271,0.4070226550102234,136.06280517578125,2.5414576530456543,-136.06280517578125,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_15.wav,1609.9275611889414,0.09214726200810185,2701.7191569010415,0.3956296443939209,152.3059844970703,1.5553779602050781,-152.3059844970703,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_16.wav,1662.2513870978294,0.10069444444444445,2916.502888997396,0.4188224971294403,210.71568298339844,0.35628414154052734,-210.71568298339844,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_17.wav,1399.4306866084937,0.08574309172453703,2509.166463216146,0.4349326193332672,372.4524230957031,0.05552797019481659,-372.4524230957031,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_18.wav,1696.6210223698736,0.1236843532986111,3177.2440592447915,0.4520730972290039,261.6911926269531,0.07140074670314789,-261.6911926269531,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_19.wav,1657.0527406613064,0.10776321976273148,2914.6087646484375,0.3807523846626282,247.0420684814453,0.13414880633354187,-247.0420684814453,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_20.wav,1460.9348379229384,0.08805112485532407,2454.0374755859375,0.2907521426677704,229.5447235107422,0.7145610451698303,-229.5447235107422,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_21.wav,1662.1930541596143,0.10352014612268519,2938.8834635416665,0.4180825352668762,239.82737731933594,0.14622576534748077,-239.82737731933594,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_22.wav,1572.4441401202407,0.08983018663194445,2799.266560872396,0.38922902941703796,248.23448181152344,0.13153931498527527,-248.23448181152344,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_23.wav,1801.3385494479849,0.1127002857349537,3172.508748372396,0.410724401473999,202.90496826171875,0.2669900953769684,-202.90496826171875,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_24.wav,1735.1688848328183,0.09338604962384259,3008.318074544271,0.4426214098930359,111.19015502929688,3.4468324184417725,-111.19015502929688,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_25.wav,1748.6522479068185,0.10142460575810185,2926.970418294271,0.45613470673561096,116.8003921508789,2.6652019023895264,-116.8003921508789,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_26.wav,1739.1469001299517,0.09374321831597222,2876.6764322916665,0.27813199162483215,171.87576293945312,0.9482361674308777,-171.87576293945312,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_27.wav,1433.5553053710069,0.0730929904513889,2436.24267578125,0.22363817691802979,238.94064331054688,0.3296104073524475,-238.94064331054688,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_28.wav,1466.4164001674146,0.08398211443865741,2624.8077392578125,0.40722212195396423,269.9989929199219,0.0906170904636383,-269.9989929199219,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_29.wav,1326.3274776954147,0.07551179108796297,2327.8788248697915,0.3353986442089081,318.8603820800781,0.19294704496860504,-318.8603820800781,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_30.wav,1604.505024220468,0.08824101200810185,2875.629679361979,0.4181719720363617,241.30751037597656,0.14093410968780518,-241.30751037597656,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_31.wav,1659.0284309290494,0.09050835503472222,2973.426310221354,0.3755977749824524,229.67527770996094,0.18783468008041382,-229.67527770996094,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_32.wav,1497.2278270598442,0.09245921947337964,2340.589396158854,0.41787874698638916,111.66504669189453,6.568378925323486,-111.66504669189453,Far_miss
193062__soundslikewillem__crowd-in-anticipation-of-show_33.wav,1672.838116273842,0.09385922080592106,2581.434390419408,0.28742140531539917,159.60934448242188,6.225605010986328,-159.60934448242188,Far_miss
195464__jmr-online__whistletrainscream_0.wav,1498.3737269585317,0.0662502712673611,2933.5001627604165,0.5632849335670471,283.9557800292969,0.1318334937095642,-283.9557800292969,Far_miss
195464__jmr-online__whistletrainscream_1.wav,2022.1437709130148,0.10906756365740741,4037.126668294271,0.41210466623306274,152.6287078857422,0.8725346922874451,-152.6287078857422,Far_miss
195464__jmr-online__whistletrainscream_2.wav,1528.6537860703027,0.07883707682291667,2954.4352213541665,0.5743744969367981,292.2569274902344,0.0546582005918026,-292.2569274902344,Far_miss
195464__jmr-online__whistletrainscream_3.wav,1206.916872365643,0.06456163194444445,2195.3399658203125,0.5971282124519348,369.0435485839844,0.017953090369701385,-369.0435485839844,Far_miss
195464__jmr-online__whistletrainscream_4.wav,946.5762876112553,0.05820945457175926,1587.6749674479167,0.5921698212623596,468.9300842285156,0.0064882393926382065,-468.9300842285156,Far_miss
195464__jmr-online__whistletrainscream_5.wav,1030.1908840764122,0.0684520580150463,1855.8929443359375,0.6178932785987854,542.602294921875,0.001074451021850109,-542.602294921875,Far_miss
195464__jmr-online__whistletrainscream_6.wav,1042.444443665461,0.06397162543402778,1939.6830240885417,0.6228876113891602,625.6504516601562,0.00017496650980319828,-625.6504516601562,Far_miss
195464__jmr-online__whistletrainscream_7.wav,1220.39990575225,0.07844490840517242,2195.1986799568967,0.5855177044868469,738.5264282226562,2.581708577054087e-05,-738.5264282226562,Far_miss
196117__martinstoppacher__people_0.wav,2925.6981565566375,0.1580222800925926,5754.7983805338545,0.2771284878253937,329.3847351074219,0.014267059043049812,-329.3847351074219,Far_miss
196117__martinstoppacher__people_1.wav,2783.530590775562,0.15311554939516128,5574.089591733871,0.3868466317653656,345.06231689453125,0.007398419547826052,-345.06231689453125,Far_miss
212782__blaukreuz__happy-new-year-rear_00.wav,1355.1030153318209,0.06595865885416667,2673.157755533854,0.5706742405891418,379.0677795410156,0.03574191778898239,-379.0677795410156,Far_miss
212782__blaukreuz__happy-new-year-rear_01.wav,1352.7050935933262,0.07280589916087964,2550.0396728515625,0.5433018207550049,331.9569091796875,0.11961518228054047,-331.9569091796875,Far_miss
212782__blaukreuz__happy-new-year-rear_02.wav,1295.099567116049,0.06366418909143519,2464.4551595052085,0.6044325232505798,342.1303405761719,0.08821053057909012,-342.1303405761719,Far_miss
212782__blaukreuz__happy-new-year-rear_03.wav,1367.108134365668,0.06390380859375,2696.9340006510415,0.5924142599105835,321.4228820800781,0.1289757788181305,-321.4228820800781,Far_miss
212782__blaukreuz__happy-new-year-rear_04.wav,1537.386293018196,0.07573784722222222,3087.5223795572915,0.5624120831489563,305.48260498046875,0.1292864978313446,-305.48260498046875,Far_miss
212782__blaukreuz__happy-new-year-rear_05.wav,1426.3922167156848,0.06361671730324074,2910.272216796875,0.6139224767684937,365.2765808105469,0.021007763221859932,-365.2765808105469,Far_miss
212782__blaukreuz__happy-new-year-rear_06.wav,1344.0875958961838,0.06209762008101852,2669.51904296875,0.5963199734687805,374.0303955078125,0.022130418568849564,-374.0303955078125,Far_miss
212782__blaukreuz__happy-new-year-rear_07.wav,1396.960355695757,0.06697591145833333,2739.3025716145835,0.6182273030281067,345.7834167480469,0.06166850030422211,-345.7834167480469,Far_miss
212782__blaukreuz__happy-new-year-rear_08.wav,1416.009621514126,0.0675320095486111,2747.4772135416665,0.6089650988578796,297.71734619140625,0.14312690496444702,-297.71734619140625,Far_miss
212782__blaukreuz__happy-new-year-rear_09.wav,1367.418624953446,0.06672272858796297,2714.429728190104,0.6122040748596191,349.041015625,0.0793594941496849,-349.041015625,Far_miss
212782__blaukreuz__happy-new-year-rear_10.wav,1246.22266253948,0.059746636284722224,2486.48681640625,0.5890949368476868,388.49176025390625,0.04049442335963249,-388.49176025390625,Far_miss
212782__blaukreuz__happy-new-year-rear_11.wav,1540.2924426391314,0.08033356843171297,2970.2860514322915,0.6007936000823975,331.1004638671875,0.06991536170244217,-331.1004638671875,Far_miss
212782__blaukreuz__happy-new-year-rear_12.wav,1357.5787869938936,0.06566930700231481,2709.0962727864585,0.5981501936912537,383.1466369628906,0.025417635217308998,-383.1466369628906,Far_miss
212782__blaukreuz__happy-new-year-rear_13.wav,1246.001863602176,0.06001338252314815,2356.739298502604,0.549993097782135,340.5550537109375,0.11122741550207138,-340.5550537109375,Far_miss
212782__blaukreuz__happy-new-year-rear_14.wav,2043.0641761064978,0.13682951750578703,3793.183390299479,0.5169220566749573,297.46002197265625,0.2051888257265091,-297.46002197265625,Far_miss
212782__blaukreuz__happy-new-year-rear_15.wav,1274.2487466491482,0.06291820384837964,2433.002726236979,0.6013686656951904,344.97064208984375,0.08209570497274399,-344.97064208984375,Far_miss
212782__blaukreuz__happy-new-year-rear_16.wav,1445.6094597825515,0.07044587311921297,2977.513631184896,0.6118807196617126,334.2691650390625,0.08673661947250366,-334.2691650390625,Far_miss
212782__blaukreuz__happy-new-year-rear_17.wav,1239.6748187314317,0.06695330584490741,2738.853963216146,0.5813827514648438,390.1426086425781,0.035075630992650986,-390.1426086425781,Far_miss
212782__blaukreuz__happy-new-year-rear_18.wav,1299.68465796135,0.06631860977564102,2682.264122596154,0.5696956515312195,395.68878173828125,0.01747898943722248,-395.68878173828125,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_00.wav,940.3175268593769,0.04127558955439815,1428.4688313802083,0.5848395824432373,410.4273376464844,0.07808620482683182,-410.4273376464844,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_01.wav,1240.1396796174342,0.06542064525462964,2062.3026529947915,0.4794541299343109,354.1799011230469,0.11770114302635193,-354.1799011230469,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_02.wav,883.1917982179964,0.036618833188657406,1401.3031005859375,0.5750571489334106,414.2791748046875,0.041159290820360184,-414.2791748046875,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_03.wav,801.6198808154799,0.018581814236111112,1247.8291829427083,0.6459559798240662,447.2164306640625,0.02658829651772976,-447.2164306640625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_04.wav,1089.4325854467593,0.05649594907407408,1787.5050862630208,0.5110124945640564,358.84332275390625,0.1121167242527008,-358.84332275390625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_05.wav,856.435549041762,0.04024025245949074,1346.6725667317708,0.514407217502594,399.9126281738281,0.05356207117438316,-399.9126281738281,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_06.wav,734.5830344815083,0.018832736545138888,1087.8753662109375,0.6303767561912537,453.9446105957031,0.028864741325378418,-453.9446105957031,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_07.wav,1030.3997549117762,0.04825168185763889,1668.8232421875,0.5824126601219177,394.4335632324219,0.04385950788855553,-394.4335632324219,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_08.wav,994.4041605035193,0.04369665075231482,1570.6776936848958,0.6039151549339294,408.7144775390625,0.035896092653274536,-408.7144775390625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_09.wav,925.3656178660895,0.03488724320023148,1529.8543294270833,0.6534534096717834,422.6394348144531,0.034552108496427536,-422.6394348144531,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_10.wav,1014.8235187935928,0.045796712239583336,1602.8778076171875,0.6175265908241272,400.6947937011719,0.04330666735768318,-400.6947937011719,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_11.wav,785.1983026604103,0.021335177951388888,1228.6885579427083,0.6907868385314941,445.61334228515625,0.028999825939536095,-445.61334228515625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_12.wav,926.0717351719483,0.03587962962962963,1460.7686360677083,0.6667354106903076,425.4789733886719,0.034081701189279556,-425.4789733886719,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_13.wav,917.753313939197,0.033383969907407406,1428.7180582682292,0.6648868322372437,431.3167724609375,0.027555178850889206,-431.3167724609375,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_14.wav,813.439788422612,0.019859031394675927,1307.9925537109375,0.7020283341407776,452.5162658691406,0.024128271266818047,-452.5162658691406,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_15.wav,838.0907928880961,0.018455222800925927,1350.6601969401042,0.7142791748046875,455.4950866699219,0.024104049429297447,-455.4950866699219,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_16.wav,913.198748788473,0.033567075376157406,1404.8421223958333,0.64627605676651,425.131591796875,0.03693821281194687,-425.131591796875,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_17.wav,910.5597141944008,0.03751175491898148,1412.9170735677083,0.6231068968772888,426.75543212890625,0.03566069155931473,-426.75543212890625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_18.wav,719.3245390860616,0.017058195891203703,1109.4584147135417,0.6832965016365051,450.1587829589844,0.028720064088702202,-450.1587829589844,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_19.wav,840.8618259095659,0.021479853877314815,1377.0284016927083,0.6887184381484985,432.5350036621094,0.02864116244018078,-432.5350036621094,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_20.wav,839.6162404356063,0.02165617766203704,1299.0702311197917,0.6772965788841248,445.1090393066406,0.0221244003623724,-445.1090393066406,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_21.wav,911.1067373255014,0.02158836082175926,1500.1963297526042,0.6680535078048706,446.10003662109375,0.02366487681865692,-446.10003662109375,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_22.wav,829.4224655070248,0.018073187934027776,1284.4655354817708,0.6752564311027527,452.27301025390625,0.025091277435421944,-452.27301025390625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_23.wav,839.0905958413975,0.01985451027199074,1284.4655354817708,0.6936145424842834,449.6077575683594,0.024067368358373642,-449.6077575683594,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_24.wav,817.8640365460134,0.02055076316550926,1208.7504069010417,0.6707075834274292,446.99786376953125,0.023309826850891113,-446.99786376953125,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_25.wav,882.1018895018874,0.02281810619212963,1369.0531412760417,0.6680178046226501,435.2254638671875,0.023878227919340134,-435.2254638671875,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_26.wav,797.9515175895832,0.021995261863425927,1207.7534993489583,0.6359885931015015,438.0587463378906,0.026506802067160606,-438.0587463378906,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_27.wav,830.0543396484122,0.02037443938078704,1292.3909505208333,0.6755836606025696,442.521484375,0.024273047223687172,-442.521484375,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_28.wav,838.4219904333896,0.02056884765625,1278.23486328125,0.690405011177063,441.2924499511719,0.024601416662335396,-441.2924499511719,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_29.wav,785.59524956529,0.020026312934027776,1178.3447265625,0.6666247844696045,443.812255859375,0.02974073402583599,-443.812255859375,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_30.wav,867.2876778113261,0.020521375868055556,1345.7255045572917,0.702384352684021,451.4576721191406,0.021895240992307663,-451.4576721191406,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_31.wav,832.516399765748,0.019865813078703703,1248.4771728515625,0.6554340124130249,452.7796630859375,0.02146054059267044,-452.7796630859375,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_32.wav,873.3598822684232,0.02295826099537037,1387.1470133463542,0.6426050662994385,447.8571472167969,0.020391948521137238,-447.8571472167969,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_33.wav,831.6760709557046,0.022060818142361112,1261.1378987630208,0.6228470802307129,442.9871520996094,0.025939984247088432,-442.9871520996094,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_34.wav,814.1083048246708,0.019721137152777776,1217.9718017578125,0.695858359336853,446.1177062988281,0.027912890538573265,-446.1177062988281,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_35.wav,784.4404363486613,0.023087112991898147,1118.9290364583333,0.5906165838241577,449.2978820800781,0.027006255462765694,-449.2978820800781,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_36.wav,830.4043347722774,0.022372775607638888,1239.4053141276042,0.6470615863800049,447.2839660644531,0.024019373580813408,-447.2839660644531,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_37.wav,874.0774854503785,0.022191930700231483,1398.6114501953125,0.648158073425293,448.3930969238281,0.02356128953397274,-448.3930969238281,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_38.wav,856.7254630120826,0.02630389178240741,1253.6112467447917,0.6055120229721069,444.6780700683594,0.022244853898882866,-444.6780700683594,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_39.wav,776.6855522402298,0.023955168547453703,1114.2435709635417,0.6093149781227112,441.2222595214844,0.026493726298213005,-441.2222595214844,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_40.wav,744.1651239370404,0.021751121238425927,1090.3676350911458,0.6427671909332275,449.3966064453125,0.023472068831324577,-449.3966064453125,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_41.wav,830.7384143105003,0.021145290798611112,1269.2128499348958,0.6486326456069946,439.9637145996094,0.02759241685271263,-439.9637145996094,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_42.wav,742.1249219449797,0.023905436197916668,1071.0276285807292,0.5768848657608032,431.7785949707031,0.03631886839866638,-431.7785949707031,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_43.wav,768.9542779456295,0.018043800636574073,1159.4533284505208,0.6267393231391907,441.9729919433594,0.031851306557655334,-441.9729919433594,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_44.wav,744.2787359043216,0.019666883680555556,1109.857177734375,0.6017361879348755,447.26214599609375,0.030110348016023636,-447.26214599609375,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_45.wav,726.2358736031091,0.020661530671296297,1029.0079752604167,0.6121898889541626,446.0857238769531,0.02927912212908268,-446.0857238769531,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_46.wav,802.9049256561439,0.02171043113425926,1279.8797607421875,0.5998098850250244,442.5868835449219,0.030324527993798256,-442.5868835449219,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_47.wav,763.382771561919,0.024063675491898147,1075.0651041666667,0.6230502724647522,449.59283447265625,0.02410178631544113,-449.59283447265625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_48.wav,774.9085570751092,0.02294921875,1114.044189453125,0.652209460735321,449.4055480957031,0.022579168900847435,-449.4055480957031,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_49.wav,931.4754438569943,0.02264630353009259,1571.32568359375,0.6417943835258484,447.09881591796875,0.0212692953646183,-447.09881591796875,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_50.wav,833.3170522459562,0.020426432291666668,1254.1595458984375,0.670337438583374,457.4377136230469,0.019936176016926765,-457.4377136230469,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_51.wav,888.3646830557228,0.025788483796296297,1370.5983479817708,0.6668165326118469,445.94195556640625,0.018864627927541733,-445.94195556640625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_52.wav,890.756279741799,0.02350983796296296,1407.1848551432292,0.6694222688674927,450.49822998046875,0.019951200112700462,-450.49822998046875,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_53.wav,843.6690238710136,0.02452709056712963,1210.7442220052083,0.6319239735603333,453.86370849609375,0.01792433112859726,-453.86370849609375,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_54.wav,790.1715764628387,0.022142198350694444,1141.3096110026042,0.5977070331573486,456.51947021484375,0.021919766440987587,-456.51947021484375,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_55.wav,966.02271163821,0.028776945891203703,1623.1150309244792,0.5556228756904602,443.4479064941406,0.017694899812340736,-443.4479064941406,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_56.wav,837.2096034125755,0.02386700665509259,1210.943603515625,0.5735288858413696,455.41131591796875,0.017375225201249123,-455.41131591796875,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_57.wav,874.381050369364,0.02374041521990741,1306.7962646484375,0.6162081360816956,446.76959228515625,0.019137533381581306,-446.76959228515625,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_58.wav,791.1034479967072,0.021366825810185185,1148.9857991536458,0.6319698691368103,452.6607971191406,0.0203281007707119,-452.6607971191406,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_59.wav,797.4867364283615,0.021843804253472224,1142.3065185546875,0.5404936075210571,450.2099914550781,0.024804720655083656,-450.2099914550781,Far_miss
217739__michieldb-nl__fox-screaming-in-winter-forest-in-the-night_60.wav,765.0535928325075,0.01929841218171296,1092.3116048177083,0.5858386158943176,457.7947082519531,0.023844948038458824,-457.7947082519531,Far_miss
